,open,high,close,low,timestamp,volume
1081,1.3024,1.30735,1.30361,1.29899,2013-03-12T00:00:00,172572.0
1082,1.30364,1.30637,1.29537,1.29222,2013-03-13T00:00:00,182749.0
1083,1.29539,1.30315,1.30104,1.29102,2013-03-14T00:00:00,185529.0
1084,1.30105,1.3106,1.30734,1.30094,2013-03-15T00:00:00,165206.0
1085,1.29055,1.29309,1.29101,1.28872,2013-03-17T00:00:00,54407.0
1086,1.29104,1.29947,1.29525,1.28808,2013-03-18T00:00:00,202649.0
1087,1.29524,1.29689,1.28736,1.28423,2013-03-19T00:00:00,235466.0
1088,1.28738,1.29772,1.29476,1.28679,2013-03-20T00:00:00,212368.0
1089,1.29476,1.29493,1.29139,1.28786,2013-03-21T00:00:00,219554.0
1090,1.2914,1.3009,1.29881,1.2887,2013-03-22T00:00:00,174518.0
1091,1.29419,1.30467,1.30285,1.29404,2013-03-24T00:00:00,42342.0
1092,1.30289,1.30471,1.28665,1.28287,2013-03-25T00:00:00,230929.0
1093,1.28665,1.28888,1.2841,1.28267,2013-03-26T00:00:00,185621.0
1094,1.2841,1.28537,1.2778,1.27497,2013-03-27T00:00:00,181288.0
1095,1.2778,1.28433,1.28265,1.27541,2013-03-28T00:00:00,166192.0
1096,1.28264,1.28311,1.28144,1.27918,2013-03-29T00:00:00,46105.0
1097,1.28023,1.28122,1.27806,1.27701,2013-03-31T00:00:00,14594.0
1098,1.27807,1.28766,1.2867,1.27736,2013-04-01T00:00:00,88770.0
1099,1.2867,1.28724,1.28048,1.27943,2013-04-02T00:00:00,151192.0
1100,1.28047,1.28633,1.28471,1.27888,2013-04-03T00:00:00,144261.0
1101,1.28471,1.29479,1.2927,1.27438,2013-04-04T00:00:00,245091.0
1102,1.2927,1.30387,1.29961,1.28995,2013-04-05T00:00:00,179374.0
1103,1.29676,1.3005,1.29874,1.29669,2013-04-07T00:00:00,25617.0
1104,1.29872,1.3067,1.30442,1.29673,2013-04-08T00:00:00,163410.0
1105,1.30442,1.31019,1.30887,1.30039,2013-04-09T00:00:00,176210.0
1106,1.30887,1.31208,1.3058,1.30427,2013-04-10T00:00:00,161281.0
1107,1.30578,1.31372,1.31121,1.30563,2013-04-11T00:00:00,163605.0
1108,1.31121,1.31254,1.31067,1.30356,2013-04-12T00:00:00,153996.0
1109,1.31112,1.31127,1.30759,1.30638,2013-04-14T00:00:00,32492.0
1110,1.30761,1.31065,1.30625,1.30205,2013-04-15T00:00:00,227109.0
1111,1.30626,1.32005,1.31723,1.30269,2013-04-16T00:00:00,223331.0
1112,1.31722,1.31986,1.30539,1.30001,2013-04-17T00:00:00,248064.0
1113,1.3054,1.30952,1.30645,1.3025,2013-04-18T00:00:00,214286.0
1114,1.30645,1.31278,1.30516,1.30454,2013-04-19T00:00:00,163894.0
1115,1.3078,1.30829,1.30746,1.30523,2013-04-21T00:00:00,21176.0
1116,1.30747,1.3075,1.30327,1.30139,2013-04-22T00:00:00,159573.0
1117,1.30328,1.30831,1.29982,1.29718,2013-04-23T00:00:00,198580.0
1118,1.29982,1.30608,1.30448,1.29543,2013-04-24T00:00:00,171708.0
1119,1.30448,1.30924,1.30336,1.29877,2013-04-25T00:00:00,188721.0
1120,1.30337,1.30438,1.30272,1.29896,2013-04-26T00:00:00,146911.0
1121,1.30453,1.30656,1.30469,1.30305,2013-04-28T00:00:00,19137.0
1122,1.30471,1.31154,1.3095,1.30414,2013-04-29T00:00:00,140858.0
1123,1.3095,1.31851,1.3162,1.30526,2013-04-30T00:00:00,175609.0
1124,1.3162,1.32418,1.31672,1.31594,2013-05-01T00:00:00,154360.0
1125,1.31673,1.32177,1.30713,1.30363,2013-05-02T00:00:00,232114.0
1126,1.30714,1.31586,1.3113,1.30321,2013-05-03T00:00:00,191398.0
1127,1.31172,1.31399,1.31231,1.31091,2013-05-05T00:00:00,15650.0
1128,1.31231,1.31231,1.30785,1.30524,2013-05-06T00:00:00,109212.0
1129,1.30785,1.31309,1.30893,1.30669,2013-05-07T00:00:00,151757.0
1130,1.30892,1.31934,1.31635,1.30858,2013-05-08T00:00:00,174099.0
1131,1.31635,1.3176,1.30405,1.3009,2013-05-09T00:00:00,207589.0
1132,1.30407,1.305,1.29899,1.29342,2013-05-10T00:00:00,221040.0
1133,1.29695,1.29771,1.29659,1.29585,2013-05-12T00:00:00,22412.0
1134,1.29658,1.30251,1.30064,1.29403,2013-05-13T00:00:00,187707.0
1135,1.30064,1.30282,1.29341,1.29107,2013-05-14T00:00:00,212347.0
1136,1.2934,1.29416,1.28684,1.28423,2013-05-15T00:00:00,220793.0
1137,1.28683,1.29291,1.28575,1.28454,2013-05-16T00:00:00,208741.0
1138,1.28575,1.2888,1.28335,1.27953,2013-05-17T00:00:00,172698.0
1139,1.28406,1.28472,1.28416,1.28183,2013-05-19T00:00:00,27545.0
1140,1.28415,1.29028,1.28864,1.28354,2013-05-20T00:00:00,168590.0
1141,1.28865,1.29377,1.29192,1.284,2013-05-21T00:00:00,191189.0
1142,1.29191,1.29971,1.2847,1.28231,2013-05-22T00:00:00,283640.0
1143,1.28469,1.29558,1.29194,1.28204,2013-05-23T00:00:00,272980.0
1144,1.29194,1.29924,1.29332,1.29095,2013-05-24T00:00:00,185583.0
1145,1.29326,1.29434,1.29204,1.29142,2013-05-26T00:00:00,21453.0
1146,1.29204,1.29476,1.29162,1.28829,2013-05-27T00:00:00,84080.0
1147,1.29162,1.29487,1.28545,1.28404,2013-05-28T00:00:00,183598.0
1148,1.28545,1.29766,1.29612,1.28367,2013-05-29T00:00:00,238707.0
1149,1.29613,1.30603,1.30344,1.29406,2013-05-30T00:00:00,241410.0
1150,1.30342,1.30457,1.29945,1.29431,2013-05-31T00:00:00,234621.0
1151,1.29863,1.30146,1.30136,1.29834,2013-06-02T00:00:00,22959.0
1152,1.30138,1.31069,1.30565,1.29544,2013-06-03T00:00:00,240778.0
1153,1.30564,1.31005,1.30885,1.3041,2013-06-04T00:00:00,214358.0
1154,1.30885,1.31151,1.30947,1.30519,2013-06-05T00:00:00,248597.0
1155,1.30946,1.3305,1.32555,1.30901,2013-06-06T00:00:00,355918.0
1156,1.32555,1.32836,1.32117,1.31904,2013-06-07T00:00:00,280032.0
1157,1.31852,1.32276,1.32003,1.31852,2013-06-09T00:00:00,27468.0
1158,1.32003,1.3291,1.32714,1.31764,2013-06-10T00:00:00,224485.0
1159,1.32714,1.33164,1.33103,1.3231,2013-06-11T00:00:00,260476.0
1160,1.33105,1.33689,1.33542,1.32643,2013-06-12T00:00:00,233188.0
1161,1.33542,1.33892,1.33471,1.32776,2013-06-13T00:00:00,255437.0
1162,1.33473,1.33537,1.33416,1.32936,2013-06-14T00:00:00,173819.0
1163,1.33447,1.33563,1.332,1.33197,2013-06-16T00:00:00,17532.0
1164,1.332,1.33803,1.33529,1.33174,2013-06-17T00:00:00,145196.0
1165,1.33529,1.34146,1.33896,1.33248,2013-06-18T00:00:00,191057.0
1166,1.33895,1.34156,1.32552,1.32526,2013-06-19T00:00:00,241489.0
1167,1.3255,1.32668,1.32354,1.31602,2013-06-20T00:00:00,312286.0
1168,1.32355,1.32486,1.31187,1.30975,2013-06-21T00:00:00,203577.0
1169,1.3084,1.31129,1.30976,1.3084,2013-06-23T00:00:00,28925.0
1170,1.3098,1.31428,1.31118,1.30579,2013-06-24T00:00:00,231293.0
1171,1.31118,1.31497,1.3066,1.30557,2013-06-25T00:00:00,215482.0
1172,1.3066,1.30822,1.30277,1.29839,2013-06-26T00:00:00,203178.0
1173,1.30277,1.30739,1.30666,1.29992,2013-06-27T00:00:00,177747.0
1174,1.30665,1.31022,1.30092,1.29901,2013-06-28T00:00:00,163381.0
1175,1.30079,1.30244,1.30222,1.30042,2013-06-30T00:00:00,18812.0
1176,1.30224,1.30699,1.30603,1.30131,2013-07-01T00:00:00,134836.0
1177,1.30601,1.30772,1.29713,1.29623,2013-07-02T00:00:00,170891.0
1178,1.29713,1.30296,1.29941,1.29221,2013-07-03T00:00:00,177488.0
1179,1.29939,1.30162,1.2897,1.2882,2013-07-04T00:00:00,162634.0
1180,1.2897,1.2902,1.28287,1.28049,2013-07-05T00:00:00,165982.0
1181,1.28072,1.28312,1.28195,1.28072,2013-07-07T00:00:00,16694.0
1182,1.28197,1.28808,1.286,1.28105,2013-07-08T00:00:00,127856.0
1183,1.286,1.2897,1.27773,1.27541,2013-07-09T00:00:00,180274.0
1184,1.27773,1.32056,1.31328,1.27729,2013-07-10T00:00:00,311032.0
1185,1.31328,1.3145,1.30818,1.30046,2013-07-11T00:00:00,258089.0
1186,1.30819,1.30897,1.30657,1.2998,2013-07-12T00:00:00,158976.0
1187,1.30764,1.30764,1.3067,1.30504,2013-07-14T00:00:00,15630.0
1188,1.30671,1.30779,1.30684,1.29923,2013-07-15T00:00:00,160994.0
1189,1.30684,1.31735,1.3139,1.30475,2013-07-16T00:00:00,191323.0
1190,1.31391,1.31772,1.30945,1.3082,2013-07-17T00:00:00,225765.0
1191,1.30945,1.31493,1.31348,1.30652,2013-07-18T00:00:00,179022.0
1192,1.31348,1.31534,1.31343,1.30956,2013-07-19T00:00:00,123426.0
1193,1.31341,1.31682,1.31545,1.3134,2013-07-21T00:00:00,21818.0
1194,1.31545,1.32172,1.31978,1.3143,2013-07-22T00:00:00,136530.0
1195,1.31978,1.32379,1.3208,1.31624,2013-07-23T00:00:00,152016.0
1196,1.32079,1.32552,1.32042,1.31755,2013-07-24T00:00:00,189272.0
1197,1.3204,1.32948,1.32807,1.31646,2013-07-25T00:00:00,195896.0
1198,1.32807,1.3296,1.32762,1.32515,2013-07-26T00:00:00,133645.0
1199,1.32822,1.32926,1.32823,1.3274,2013-07-28T00:00:00,16820.0
1200,1.32824,1.32942,1.32525,1.32382,2013-07-29T00:00:00,145275.0
1201,1.32524,1.33012,1.32542,1.32333,2013-07-30T00:00:00,141955.0
1202,1.32543,1.33436,1.32744,1.32081,2013-07-31T00:00:00,238906.0
1203,1.32743,1.32764,1.32169,1.31883,2013-08-01T00:00:00,201181.0
1204,1.32169,1.3293,1.32793,1.31867,2013-08-02T00:00:00,162994.0
1205,1.3277,1.32863,1.32741,1.32622,2013-08-04T00:00:00,18583.0
1206,1.32738,1.32993,1.32611,1.32316,2013-08-05T00:00:00,128097.0
1207,1.32611,1.33221,1.32957,1.3245,2013-08-06T00:00:00,143063.0
1208,1.32956,1.33446,1.3335,1.32647,2013-08-07T00:00:00,173121.0
1209,1.3335,1.33997,1.33795,1.33307,2013-08-08T00:00:00,145174.0
1210,1.33795,1.33893,1.33387,1.33315,2013-08-09T00:00:00,97203.0
1211,1.33128,1.3343,1.33216,1.33128,2013-08-11T00:00:00,17435.0
1212,1.33218,1.33322,1.33086,1.32762,2013-08-12T00:00:00,108768.0
1213,1.33088,1.33164,1.32618,1.32324,2013-08-13T00:00:00,156819.0
1214,1.32618,1.33097,1.32885,1.32379,2013-08-14T00:00:00,141507.0
1215,1.32886,1.33622,1.33448,1.32043,2013-08-15T00:00:00,188490.0
1216,1.3345,1.33792,1.33253,1.33099,2013-08-16T00:00:00,126189.0
1217,1.333,1.33412,1.33256,1.33201,2013-08-18T00:00:00,17029.0
1218,1.33255,1.33738,1.33491,1.33142,2013-08-19T00:00:00,116159.0
1219,1.33491,1.34509,1.34205,1.33222,2013-08-20T00:00:00,161190.0
1220,1.34205,1.34234,1.33382,1.33303,2013-08-21T00:00:00,167153.0
1221,1.33384,1.33721,1.33479,1.32971,2013-08-22T00:00:00,148708.0
1222,1.33476,1.34086,1.33748,1.33322,2013-08-23T00:00:00,120092.0
1223,1.33769,1.339,1.33814,1.33761,2013-08-25T00:00:00,13009.0
1224,1.33814,1.3393,1.33735,1.33554,2013-08-26T00:00:00,79200.0
1225,1.33733,1.33978,1.33834,1.3321,2013-08-27T00:00:00,144222.0
1226,1.33833,1.33856,1.33357,1.3304,2013-08-28T00:00:00,148837.0
1227,1.33357,1.33365,1.32401,1.32181,2013-08-29T00:00:00,154145.0
1228,1.32402,1.3252,1.322,1.31721,2013-08-30T00:00:00,122115.0
1229,1.32049,1.32139,1.32063,1.31907,2013-09-01T00:00:00,17666.0
1230,1.32063,1.32262,1.31889,1.31827,2013-09-02T00:00:00,86987.0
1231,1.31889,1.31958,1.31648,1.31373,2013-09-03T00:00:00,127333.0
1232,1.31648,1.32168,1.31897,1.31558,2013-09-04T00:00:00,114216.0
1233,1.31896,1.32221,1.31329,1.31093,2013-09-05T00:00:00,164662.0
1234,1.31329,1.31886,1.31755,1.31037,2013-09-06T00:00:00,132569.0
1235,1.31559,1.31804,1.31703,1.31559,2013-09-08T00:00:00,13003.0
1236,1.31701,1.32797,1.32613,1.31656,2013-09-09T00:00:00,111296.0
1237,1.32614,1.3281,1.32558,1.3229,2013-09-10T00:00:00,120047.0
1238,1.32558,1.33236,1.33192,1.32428,2013-09-11T00:00:00,129982.0
1239,1.33191,1.33237,1.32824,1.32552,2013-09-12T00:00:00,135000.0
1240,1.32824,1.33208,1.32979,1.32526,2013-09-13T00:00:00,115965.0
1241,1.33493,1.3381,1.33686,1.33493,2013-09-15T00:00:00,22142.0
1242,1.33684,1.33845,1.33324,1.33241,2013-09-16T00:00:00,106073.0
1243,1.33324,1.33685,1.33508,1.33281,2013-09-17T00:00:00,88122.0
1244,1.33508,1.35408,1.35298,1.3337,2013-09-18T00:00:00,177128.0
1245,1.35298,1.35676,1.35373,1.35083,2013-09-19T00:00:00,149737.0
1246,1.35372,1.3548,1.35253,1.34967,2013-09-20T00:00:00,109259.0
1247,1.35412,1.35452,1.35251,1.3519,2013-09-22T00:00:00,11148.0
1248,1.35252,1.35436,1.34929,1.34784,2013-09-23T00:00:00,111484.0
1249,1.34929,1.35177,1.34653,1.34606,2013-09-24T00:00:00,111848.0
1250,1.34654,1.35363,1.35222,1.34633,2013-09-25T00:00:00,99080.0
1251,1.35222,1.35252,1.34786,1.34711,2013-09-26T00:00:00,95214.0
1252,1.34785,1.35635,1.35195,1.34783,2013-09-27T00:00:00,94838.0
1253,1.34853,1.35037,1.3502,1.34764,2013-09-29T00:00:00,14850.0
1254,1.35019,1.35552,1.35334,1.34765,2013-09-30T00:00:00,108671.0
1255,1.35334,1.35869,1.3519,1.35064,2013-10-01T00:00:00,123196.0
1256,1.35191,1.36221,1.36042,1.35035,2013-10-02T00:00:00,136573.0
1257,1.36042,1.36453,1.36212,1.35855,2013-10-03T00:00:00,125156.0
1258,1.36212,1.36292,1.35521,1.35372,2013-10-04T00:00:00,90519.0
1259,1.35564,1.35732,1.3563,1.35564,2013-10-06T00:00:00,11623.0
1260,1.3563,1.359,1.35617,1.35415,2013-10-07T00:00:00,96268.0
1261,1.35616,1.36061,1.35649,1.35564,2013-10-08T00:00:00,112349.0
1262,1.35651,1.35679,1.34987,1.34846,2013-10-09T00:00:00,138698.0
1263,1.34987,1.35458,1.35374,1.34864,2013-10-10T00:00:00,122076.0
1264,1.35374,1.35806,1.35378,1.35223,2013-10-11T00:00:00,93283.0
1265,1.35568,1.35644,1.35618,1.35498,2013-10-13T00:00:00,9244.0
1266,1.35618,1.35967,1.35615,1.35443,2013-10-14T00:00:00,80729.0
1267,1.35616,1.35699,1.35115,1.34783,2013-10-15T00:00:00,149929.0
1268,1.35116,1.35667,1.35448,1.34717,2013-10-16T00:00:00,148831.0
1269,1.35448,1.36808,1.36631,1.354,2013-10-17T00:00:00,165355.0
1270,1.36631,1.37029,1.36823,1.36608,2013-10-18T00:00:00,98564.0
1271,1.36825,1.3687,1.36731,1.36696,2013-10-20T00:00:00,11293.0
1272,1.3673,1.36876,1.36639,1.36501,2013-10-21T00:00:00,85398.0
1273,1.36639,1.37917,1.37848,1.36634,2013-10-22T00:00:00,130692.0
1274,1.37848,1.37919,1.37879,1.37403,2013-10-23T00:00:00,129692.0
1275,1.3788,1.38241,1.38057,1.37634,2013-10-24T00:00:00,139287.0
1276,1.38057,1.38314,1.38009,1.37733,2013-10-25T00:00:00,115058.0
1277,1.38027,1.38167,1.38075,1.37992,2013-10-27T00:00:00,10924.0
1278,1.38075,1.38161,1.37771,1.37682,2013-10-28T00:00:00,102516.0
1279,1.37772,1.38123,1.37348,1.37317,2013-10-29T00:00:00,144163.0
1280,1.37348,1.37843,1.37081,1.36945,2013-10-30T00:00:00,160706.0
1281,1.3708,1.37142,1.35549,1.35384,2013-10-31T00:00:00,180604.0
1282,1.3555,1.35657,1.34891,1.34789,2013-11-01T00:00:00,131062.0
1283,1.34847,1.3501,1.34791,1.34407,2013-11-03T00:00:00,22030.0
1284,1.34791,1.35233,1.34962,1.34771,2013-11-04T00:00:00,100740.0
1285,1.34962,1.35204,1.35073,1.34479,2013-11-05T00:00:00,134068.0
1286,1.35074,1.35466,1.35162,1.34871,2013-11-06T00:00:00,120456.0
1287,1.35162,1.3528,1.34076,1.3294,2013-11-07T00:00:00,230228.0
1288,1.34074,1.34368,1.3366,1.33166,2013-11-08T00:00:00,168355.0
1289,1.33513,1.33662,1.33617,1.33436,2013-11-10T00:00:00,14211.0
1290,1.33617,1.34151,1.33925,1.33563,2013-11-11T00:00:00,100050.0
1291,1.33926,1.34552,1.34502,1.33582,2013-11-12T00:00:00,156483.0
1292,1.34501,1.34964,1.34664,1.33891,2013-11-13T00:00:00,173160.0
1293,1.34665,1.34881,1.34543,1.34172,2013-11-14T00:00:00,154736.0
1294,1.34542,1.35044,1.34938,1.3431,2013-11-15T00:00:00,97693.0
1295,1.34934,1.34973,1.34885,1.34733,2013-11-17T00:00:00,11247.0
1296,1.34886,1.3541,1.35064,1.34857,2013-11-18T00:00:00,118232.0
1297,1.35063,1.35788,1.35498,1.34866,2013-11-19T00:00:00,151434.0
1298,1.35497,1.35522,1.34153,1.34126,2013-11-20T00:00:00,173986.0
1299,1.34153,1.34854,1.34634,1.33984,2013-11-21T00:00:00,163622.0
1300,1.34635,1.35556,1.35544,1.34625,2013-11-22T00:00:00,99878.0
1301,1.35474,1.35589,1.35396,1.35381,2013-11-24T00:00:00,15266.0
1302,1.35396,1.35442,1.35318,1.3489,2013-11-25T00:00:00,111327.0
1303,1.35319,1.35981,1.35931,1.352,2013-11-26T00:00:00,129748.0
1304,1.35933,1.36119,1.35853,1.3558,2013-11-27T00:00:00,128670.0
1305,1.35853,1.36205,1.36105,1.35672,2013-11-28T00:00:00,93771.0
1306,1.36105,1.36205,1.3591,1.35788,2013-11-29T00:00:00,104180.0
1307,1.35813,1.36109,1.36013,1.35803,2013-12-01T00:00:00,18326.0
1308,1.36014,1.36147,1.3536,1.35232,2013-12-02T00:00:00,132602.0
1309,1.3536,1.36126,1.35892,1.35342,2013-12-03T00:00:00,128032.0
1310,1.35892,1.36138,1.3602,1.35272,2013-12-04T00:00:00,160933.0
1311,1.36022,1.36762,1.36626,1.3542,2013-12-05T00:00:00,195516.0
1312,1.36627,1.37052,1.37012,1.3618,2013-12-06T00:00:00,140791.0
1313,1.37121,1.37202,1.37061,1.37001,2013-12-08T00:00:00,13359.0
1314,1.3706,1.37666,1.37557,1.36931,2013-12-09T00:00:00,97133.0
1315,1.37558,1.37938,1.37581,1.37391,2013-12-10T00:00:00,112614.0
1316,1.37581,1.38096,1.37923,1.37392,2013-12-11T00:00:00,123218.0
1317,1.37921,1.38021,1.37465,1.37363,2013-12-12T00:00:00,147856.0
1318,1.37465,1.37681,1.37415,1.37081,2013-12-13T00:00:00,107885.0
1319,1.37259,1.376,1.37515,1.37258,2013-12-15T00:00:00,13458.0
1320,1.37516,1.37977,1.37684,1.37351,2013-12-16T00:00:00,116819.0
1321,1.37682,1.37813,1.37731,1.3722,2013-12-17T00:00:00,122418.0
1322,1.37732,1.38107,1.36564,1.36483,2013-12-18T00:00:00,207205.0
1323,1.36564,1.36901,1.36349,1.36307,2013-12-19T00:00:00,140422.0
1324,1.36349,1.37082,1.36663,1.36239,2013-12-20T00:00:00,120773.0
1325,1.36716,1.36938,1.36771,1.36657,2013-12-22T00:00:00,8594.0
1326,1.36773,1.37158,1.36785,1.36724,2013-12-23T00:00:00,85534.0
1327,1.36785,1.36888,1.36739,1.36538,2013-12-24T00:00:00,35973.0
1328,1.36727,1.36752,1.36744,1.36727,2013-12-25T00:00:00,32.0
1329,1.36745,1.37442,1.3736,1.36744,2013-12-26T00:00:00,54687.0
1330,1.37363,1.38924,1.37453,1.37301,2013-12-27T00:00:00,125742.0
1331,1.37538,1.37689,1.37404,1.37324,2013-12-29T00:00:00,16917.0
1332,1.37404,1.3818,1.3798,1.37271,2013-12-30T00:00:00,88621.0
1333,1.3798,1.37981,1.37769,1.37587,2013-12-31T00:00:00,53290.0
1334,1.37429,1.37458,1.37447,1.37429,2014-01-01T00:00:00,53.0
1335,1.37445,1.37574,1.3662,1.36284,2014-01-02T00:00:00,179989.0
1336,1.36622,1.36639,1.3588,1.35812,2014-01-03T00:00:00,112483.0
1337,1.35916,1.36005,1.35815,1.35773,2014-01-05T00:00:00,17119.0
1338,1.35815,1.36521,1.36233,1.35702,2014-01-06T00:00:00,126424.0
1339,1.36233,1.36553,1.36309,1.35953,2014-01-07T00:00:00,130455.0
1340,1.3631,1.3634,1.35782,1.35523,2014-01-08T00:00:00,148789.0
1341,1.35781,1.36321,1.36117,1.35469,2014-01-09T00:00:00,157143.0
1342,1.36117,1.36863,1.36661,1.35672,2014-01-10T00:00:00,145355.0
1343,1.36755,1.36837,1.36779,1.36605,2014-01-12T00:00:00,16233.0
1344,1.3678,1.368,1.36643,1.36363,2014-01-13T00:00:00,110582.0
1345,1.36643,1.36983,1.36324,1.36262,2014-01-14T00:00:00,123325.0
1346,1.36324,1.36437,1.36211,1.35802,2014-01-15T00:00:00,115174.0
1347,1.36211,1.36487,1.3612,1.35821,2014-01-16T00:00:00,117522.0
1348,1.36119,1.36199,1.35353,1.35158,2014-01-17T00:00:00,103150.0
1349,1.35364,1.3537,1.35255,1.35065,2014-01-19T00:00:00,19840.0
1350,1.35255,1.35671,1.35417,1.35255,2014-01-20T00:00:00,75871.0
1351,1.35417,1.35791,1.35618,1.35152,2014-01-21T00:00:00,121202.0
1352,1.35618,1.35828,1.35436,1.35292,2014-01-22T00:00:00,107188.0
1353,1.35435,1.36975,1.36846,1.35366,2014-01-23T00:00:00,175315.0
1354,1.36845,1.37383,1.36703,1.36616,2014-01-24T00:00:00,153712.0
1355,1.36738,1.36897,1.36809,1.36721,2014-01-26T00:00:00,19026.0
1356,1.36809,1.37155,1.36769,1.36521,2014-01-27T00:00:00,133335.0
1357,1.36769,1.36872,1.36509,1.3628,2014-01-28T00:00:00,118867.0
1358,1.36509,1.36837,1.36474,1.36019,2014-01-29T00:00:00,176024.0
1359,1.36474,1.36558,1.35485,1.35422,2014-01-30T00:00:00,150072.0
1360,1.35485,1.35724,1.34876,1.34781,2014-01-31T00:00:00,158495.0
1361,1.34797,1.34943,1.34825,1.3478,2014-02-02T00:00:00,16086.0
1362,1.34826,1.35344,1.35067,1.3476,2014-02-03T00:00:00,150263.0
1363,1.35068,1.35378,1.35116,1.34922,2014-02-04T00:00:00,116131.0
1364,1.35116,1.35545,1.35216,1.34977,2014-02-05T00:00:00,122010.0
1365,1.35215,1.36179,1.35894,1.34809,2014-02-06T00:00:00,136998.0
1366,1.35894,1.36428,1.36314,1.35511,2014-02-07T00:00:00,109242.0
1367,1.3615,1.36293,1.3622,1.36146,2014-02-09T00:00:00,12657.0
1368,1.36217,1.36776,1.36667,1.36192,2014-02-10T00:00:00,72410.0
1369,1.36666,1.36822,1.36279,1.36245,2014-02-11T00:00:00,112650.0
1370,1.3628,1.36515,1.36114,1.35611,2014-02-12T00:00:00,123978.0
1371,1.36114,1.36912,1.36803,1.36063,2014-02-13T00:00:00,124635.0
1372,1.36802,1.37138,1.36899,1.36744,2014-02-14T00:00:00,86129.0
1373,1.37082,1.37232,1.37083,1.3694,2014-02-16T00:00:00,17380.0
1374,1.37082,1.37177,1.3712,1.36909,2014-02-17T00:00:00,65760.0
1375,1.3712,1.37722,1.37633,1.37006,2014-02-18T00:00:00,98732.0
1376,1.37633,1.37665,1.37546,1.37232,2014-02-19T00:00:00,92628.0
1377,1.37546,1.37614,1.37158,1.36845,2014-02-20T00:00:00,108104.0
1378,1.37158,1.37576,1.37354,1.37009,2014-02-21T00:00:00,85915.0
1379,1.37288,1.37414,1.37362,1.37271,2014-02-23T00:00:00,10343.0
1380,1.37363,1.37704,1.37336,1.37073,2014-02-24T00:00:00,92570.0
1381,1.37337,1.3766,1.37384,1.37143,2014-02-25T00:00:00,107990.0
1382,1.37384,1.37562,1.36855,1.36605,2014-02-26T00:00:00,122633.0
1383,1.36855,1.37257,1.36993,1.3642,2014-02-27T00:00:00,119743.0
1384,1.36993,1.38238,1.37984,1.36931,2014-02-28T00:00:00,139814.0
1385,1.37581,1.37872,1.37783,1.37518,2014-03-02T00:00:00,17809.0
1386,1.37783,1.37916,1.37318,1.37197,2014-03-03T00:00:00,112875.0
1387,1.37318,1.37806,1.37304,1.37248,2014-03-04T00:00:00,102454.0
1388,1.37304,1.37483,1.37227,1.37062,2014-03-05T00:00:00,109129.0
1389,1.37227,1.38721,1.38567,1.37193,2014-03-06T00:00:00,160379.0
1390,1.38567,1.39141,1.38774,1.38509,2014-03-07T00:00:00,108234.0
1391,1.38701,1.38911,1.38858,1.38701,2014-03-09T00:00:00,10371.0
1392,1.38861,1.38966,1.3866,1.38605,2014-03-10T00:00:00,77048.0
1393,1.38659,1.38755,1.38522,1.38326,2014-03-11T00:00:00,89881.0
1394,1.38522,1.39133,1.39009,1.38423,2014-03-12T00:00:00,103550.0
1395,1.39009,1.39657,1.38603,1.38446,2014-03-13T00:00:00,176633.0
1396,1.38603,1.39365,1.39044,1.38464,2014-03-14T00:00:00,111822.0
1397,1.39033,1.39159,1.39052,1.39002,2014-03-16T00:00:00,10848.0
1398,1.39052,1.39466,1.39297,1.38779,2014-03-17T00:00:00,94747.0
1399,1.39299,1.3942,1.39204,1.38787,2014-03-18T00:00:00,113249.0
1400,1.39205,1.39295,1.38302,1.38086,2014-03-19T00:00:00,138000.0
1401,1.38303,1.38439,1.37831,1.3748,2014-03-20T00:00:00,114185.0
1402,1.37833,1.38097,1.37854,1.37646,2014-03-21T00:00:00,77139.0
1403,1.37962,1.38047,1.38,1.37851,2014-03-23T00:00:00,11425.0
1404,1.38,1.38643,1.38331,1.37592,2014-03-24T00:00:00,100353.0
1405,1.38329,1.38461,1.38117,1.37479,2014-03-25T00:00:00,139848.0
1406,1.38117,1.38205,1.37815,1.37754,2014-03-26T00:00:00,109382.0
1407,1.37815,1.37934,1.37454,1.37274,2014-03-27T00:00:00,122304.0
1408,1.37455,1.37721,1.3751,1.37037,2014-03-28T00:00:00,90797.0
1409,1.37607,1.37621,1.37457,1.37437,2014-03-30T00:00:00,12032.0
1410,1.37458,1.38079,1.37737,1.37182,2014-03-31T00:00:00,126871.0
1411,1.37736,1.38143,1.38008,1.37705,2014-04-01T00:00:00,86985.0
1412,1.38008,1.38193,1.37565,1.37521,2014-04-02T00:00:00,85392.0
1413,1.37566,1.38055,1.37107,1.3697,2014-04-03T00:00:00,144157.0
1414,1.37107,1.37302,1.37011,1.36716,2014-04-04T00:00:00,125724.0
1415,1.36919,1.37032,1.36968,1.36919,2014-04-06T00:00:00,6285.0
1416,1.36969,1.37475,1.37413,1.36961,2014-04-07T00:00:00,70355.0
1417,1.37413,1.38105,1.37913,1.37361,2014-04-08T00:00:00,106876.0
1418,1.37912,1.38695,1.38458,1.37788,2014-04-09T00:00:00,119246.0
1419,1.38457,1.38981,1.38916,1.38348,2014-04-10T00:00:00,107274.0
1420,1.38916,1.39048,1.3883,1.38623,2014-04-11T00:00:00,83941.0
1421,1.38373,1.3859,1.38523,1.38371,2014-04-13T00:00:00,14341.0
